act_id,act_title,act_number,act_year,publication_date,is_repealed,repealed_by,total_sections,url,scraped_at,full_content_preview
946,"চট্টগ্রাম ভেটেরিনারি ও এনিম্যাল সাইন্সেস বিশ্ববিদ্যালয় আইন, ২০০৬",( ২০০৬ সনের ৩০ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-946.html,2025-08-01 10:52:47,"চট্টগ্রাম ভেটেরিনারি ও এনিম্যাল সাইন্সেস বিশ্ববিদ্যালয় আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৬ নং আইন হইতে ৩৯ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 o..."
947,"মাইক্রোক্রেডিট রেগুলেটরী অথরিটি আইন, ২০০৬",( ২০০৬ সনের ৩২ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-947.html,2025-08-01 10:52:49,"মাইক্রোক্রেডিট রেগুলেটরী অথরিটি আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৬ নং আইন হইতে ৩৯ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution..."
948,"রাসায়নিক অস্ত্র (নিষিদ্ধকরণ) আইন, ২০০৬",( ২০০৬ সনের ৩৭ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-948.html,2025-08-01 10:52:51,"রাসায়নিক অস্ত্র (নিষিদ্ধকরণ) আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৬ নং আইন হইতে ৩৯ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of..."
949,"কেবল টেলিভিশন নেটওয়ার্ক পরিচালনা আইন, ২০০৬",( ২০০৬ সনের ৩৮ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-949.html,2025-08-01 10:52:54,"কেবল টেলিভিশন নেটওয়ার্ক পরিচালনা আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৬ নং আইন হইতে ৩৯ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitutio..."
950,"তথ্য ও যোগাযোগ প্রযুক্তি আইন, ২০০৬",( ২০০৬ সনের ৩৯ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-950.html,2025-08-01 10:52:56,"তথ্য ও যোগাযোগ প্রযুক্তি আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৬ নং আইন হইতে ৩৯ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 197..."
951,"এশিয়ান ইউনিভার্সিটি ফর উইমেন আইন, ২০০৬",( ২০০৬ সনের ৪০ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-951.html,2025-08-01 10:52:58,"এশিয়ান ইউনিভার্সিটি ফর উইমেন আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৪০ নং আইন হইতে ৪৮ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution o..."
952,"বাংলাদেশ শ্রম আইন, ২০০৬",( ২০০৬ সনের ৪২ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-952.html,2025-08-01 10:53:00,"বাংলাদেশ শ্রম আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৪০ নং আইন হইতে ৪৮ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O...."
953,"রংপুর কারমাইকেল বিশ্ববিদ্যালয় আইন, ২০০৬",( ২০০৬ সনের ৪৫ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-953.html,2025-08-01 10:53:02,"রংপুর কারমাইকেল বিশ্ববিদ্যালয় আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৪০ নং আইন হইতে ৪৮ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution ..."
954,"বরিশাল বিশ্ববিদ্যালয় আইন, ২০০৬",( ২০০৬ সনের ৪৬ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-954.html,2025-08-01 10:53:05,"বরিশাল বিশ্ববিদ্যালয় আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৪০ নং আইন হইতে ৪৮ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 t..."
955,"সিলেট কৃষি বিশ্ববিদ্যালয় আইন, ২০০৬",( ২০০৬ সনের ৪৭ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-955.html,2025-08-01 10:53:07,"সিলেট কৃষি বিশ্ববিদ্যালয় আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৪০ নং আইন হইতে ৪৮ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 19..."
956,"কারাগারে আটক সাজাপ্রাপ্ত নারীদের বিশেষ সুবিধা আইন, ২০০৬",( ২০০৬ সনের ৪৮ নং আইন ),২০০৬,,False,,0,http://bdlaws.minlaw.gov.bd/act-956.html,2025-08-01 10:53:09,"কারাগারে আটক সাজাপ্রাপ্ত নারীদের বিশেষ সুবিধা আইন, ২০০৬ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০০৬ সনের ৪০ নং আইন হইতে ৪৮ নং আইন পর্যন্ত Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 T..."
957,গণপ্রজাতন্ত্রী বাংলাদেশের সংবিধান,,,,False,,0,http://bdlaws.minlaw.gov.bd/act-957.html,2025-08-01 10:53:11,গণপ্রজাতন্ত্রী বাংলাদেশের সংবিধান Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English The Constitution of 1972 to P. O. No. 76 of 1972 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution ...
958,FAILED TO SCRAPE,,,,False,,0,http://bdlaws.minlaw.gov.bd/act-958.html,2025-08-01 10:53:14,
959,FAILED TO SCRAPE,,,,False,,0,http://bdlaws.minlaw.gov.bd/act-959.html,2025-08-01 10:53:16,
